run_id,status,result,dataset,model,embedding,n_Gain,n_Start,run,last_cycle
RASK_blosum50_linear_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,RASK,linear,blosum50,10,1000,10,23
PHOT_blosum50_fnn_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,PHOT,fnn,blosum50,100,3000,9,12
GFP_blosum90_rf_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,running,open,GFP,rf,blosum90,10,1000,9,16
RASK_one_hot_svr_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,RASK,svr,one_hot,20,1000,7,11
RASK_georgiev_fnn_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,RASK,fnn,georgiev,10,3000,1,19
PHOT_one_hot_svr_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,PHOT,svr,one_hot,20,200,8,12
YAP1_blosum50_fnn_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,YAP1,fnn,blosum50,10,100,10,18
RASK_georgiev_svr_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,RASK,svr,georgiev,100,200,5,11
GFP_blosum50_linear_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,linear,blosum50,10,500,8,8
YAP1_blosum50_linear_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,linear,blosum50,100,1000,4,1
RASK_blosum90_svr_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,RASK,svr,blosum90,10,100,4,11
GFP_blosum90_lightgbm_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,lightgbm,blosum90,20,1000,3,6
YAP1_one_hot_fnn_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,YAP1,fnn,one_hot,20,200,10,10
RASK_blosum50_svr_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,running,open,RASK,svr,blosum50,20,3000,8,4
PHOT_georgiev_lightgbm_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,lightgbm,georgiev,50,100,2,12
YAP1_blosum50_lightgbm_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,lightgbm,blosum50,20,100,5,1
GFP_one_hot_rf_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,rf,one_hot,50,100,8,4
YAP1_blosum50_rf_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,YAP1,rf,blosum50,50,500,8,35
YAP1_blosum50_rf_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,rf,blosum50,20,200,9,11
RASK_one_hot_rf_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,RASK,rf,one_hot,10,200,10,30
YAP1_blosum90_svr_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,svr,blosum90,100,500,4,2
PHOT_blosum90_svr_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,svr,blosum90,100,100,2,19
GFP_blosum50_elastic_net_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,GFP,elastic_net,blosum50,20,100,10,13
YAP1_blosum50_elastic_net_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,YAP1,elastic_net,blosum50,20,3000,5,10
YAP1_blosum50_elastic_net_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,YAP1,elastic_net,blosum50,50,100,6,14
GFP_blosum90_elastic_net_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,elastic_net,blosum90,100,3000,2,1
RASK_one_hot_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,RASK,rf,one_hot,20,1000,6,39
YAP1_one_hot_fnn_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,YAP1,fnn,one_hot,10,1000,6,9
YAP1_blosum50_svr_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,YAP1,svr,blosum50,10,100,8,10
YAP1_blosum90_fnn_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,YAP1,fnn,blosum90,10,100,6,15
YAP1_blosum90_lightgbm_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,YAP1,lightgbm,blosum90,100,200,8,1
GFP_one_hot_svr_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,svr,one_hot,20,1000,10,3
YAP1_georgiev_svr_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,svr,georgiev,50,3000,1,14
RASK_one_hot_linear_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,RASK,linear,one_hot,10,1000,3,10
PHOT_one_hot_linear_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,linear,one_hot,50,100,2,10
YAP1_blosum90_lightgbm_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,YAP1,lightgbm,blosum90,10,500,4,15
RASK_blosum90_elastic_net_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,RASK,elastic_net,blosum90,10,100,3,21
PHOT_georgiev_lightgbm_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,lightgbm,georgiev,10,1000,5,18
RASK_georgiev_linear_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,RASK,linear,georgiev,10,200,7,13
PHOT_blosum50_fnn_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,PHOT,fnn,blosum50,100,100,6,10
RASK_georgiev_fnn_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,RASK,fnn,georgiev,20,3000,7,34
PHOT_blosum50_elastic_net_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,elastic_net,blosum50,20,200,2,14
RASK_blosum90_elastic_net_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,RASK,elastic_net,blosum90,100,1000,8,2
RASK_one_hot_linear_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,RASK,linear,one_hot,20,500,6,15
RASK_one_hot_svr_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,RASK,svr,one_hot,10,1000,1,12
RASK_blosum90_linear_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,RASK,linear,blosum90,10,200,3,15
PHOT_blosum50_elastic_net_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,elastic_net,blosum50,50,500,3,20
RASK_georgiev_elastic_net_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,RASK,elastic_net,georgiev,10,500,9,19
PHOT_one_hot_svr_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,svr,one_hot,100,1000,3,10
RASK_one_hot_linear_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,RASK,linear,one_hot,50,200,7,14
PHOT_one_hot_linear_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,PHOT,linear,one_hot,50,100,10,10
GFP_blosum90_elastic_net_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,elastic_net,blosum90,100,3000,10,1
GFP_one_hot_fnn_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,fnn,one_hot,10,1000,2,8
GFP_blosum90_fnn_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,GFP,fnn,blosum90,10,100,2,20
YAP1_georgiev_rf_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,rf,georgiev,50,200,4,16
GFP_one_hot_svr_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,svr,one_hot,50,200,4,4
GFP_blosum50_fnn_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,fnn,blosum50,20,3000,8,8
GFP_one_hot_svr_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,GFP,svr,one_hot,20,500,5,9
YAP1_georgiev_rf_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,YAP1,rf,georgiev,20,500,5,21
YAP1_blosum90_svr_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,running,open,YAP1,svr,blosum90,10,3000,2,5
RASK_georgiev_elastic_net_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,RASK,elastic_net,georgiev,100,200,3,16
RASK_blosum50_lightgbm_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,RASK,lightgbm,blosum50,50,1000,5,10
GFP_georgiev_rf_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run5,running,open,GFP,rf,georgiev,10,1000,5,1
GFP_blosum50_svr_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,svr,blosum50,20,1000,10,1
GFP_georgiev_linear_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,linear,georgiev,100,200,2,1
YAP1_georgiev_svr_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,svr,georgiev,10,3000,9,4
GFP_blosum90_elastic_net_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,running,open,GFP,elastic_net,blosum90,100,1000,10,4
YAP1_georgiev_elastic_net_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,YAP1,elastic_net,georgiev,100,500,6,12
PHOT_blosum90_lightgbm_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,lightgbm,blosum90,50,100,7,14
PHOT_one_hot_linear_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,PHOT,linear,one_hot,100,3000,8,10
GFP_blosum50_rf_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,rf,blosum50,10,500,2,4
GFP_blosum50_elastic_net_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,elastic_net,blosum50,20,200,4,12
RASK_one_hot_svr_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,RASK,svr,one_hot,50,1000,9,6
YAP1_one_hot_lightgbm_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,lightgbm,one_hot,100,3000,5,1
GFP_blosum50_elastic_net_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,GFP,elastic_net,blosum50,50,500,5,12
GFP_blosum50_lightgbm_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,lightgbm,blosum50,20,500,10,6
PHOT_blosum90_elastic_net_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,PHOT,elastic_net,blosum90,20,1000,1,16
YAP1_georgiev_linear_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,YAP1,linear,georgiev,10,500,7,4
RASK_blosum50_rf_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,RASK,rf,blosum50,20,100,1,23
PHOT_blosum90_lightgbm_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,lightgbm,blosum90,50,3000,2,13
RASK_blosum90_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,RASK,rf,blosum90,20,1000,4,11
PHOT_one_hot_elastic_net_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,elastic_net,one_hot,10,500,3,11
YAP1_georgiev_fnn_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,YAP1,fnn,georgiev,50,500,8,5
YAP1_georgiev_lightgbm_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,lightgbm,georgiev,10,500,1,5
RASK_one_hot_rf_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,RASK,rf,one_hot,10,500,2,15
PHOT_georgiev_rf_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,PHOT,rf,georgiev,50,100,1,33
YAP1_blosum50_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,YAP1,rf,blosum50,20,1000,8,33
PHOT_blosum50_lightgbm_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,lightgbm,blosum50,10,200,7,20
YAP1_georgiev_fnn_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,fnn,georgiev,20,200,9,15
PHOT_one_hot_fnn_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,fnn,one_hot,100,100,7,10
RASK_one_hot_svr_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,RASK,svr,one_hot,10,100,6,18
GFP_georgiev_linear_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,GFP,linear,georgiev,10,1000,10,10
GFP_georgiev_elastic_net_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,elastic_net,georgiev,10,3000,3,8
RASK_georgiev_rf_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,RASK,rf,georgiev,50,1000,6,4
RASK_one_hot_lightgbm_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,RASK,lightgbm,one_hot,20,3000,7,10
PHOT_one_hot_linear_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,PHOT,linear,one_hot,100,500,8,10
YAP1_blosum90_linear_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,YAP1,linear,blosum90,10,500,3,3
GFP_one_hot_elastic_net_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,elastic_net,one_hot,20,200,8,1
GFP_georgiev_lightgbm_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,lightgbm,georgiev,50,3000,2,1
YAP1_one_hot_svr_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,YAP1,svr,one_hot,100,3000,1,8
RASK_blosum90_elastic_net_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,RASK,elastic_net,blosum90,100,500,7,1
GFP_one_hot_elastic_net_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,elastic_net,one_hot,50,500,9,9
YAP1_blosum90_svr_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run4,running,open,YAP1,svr,blosum90,20,3000,4,9
GFP_blosum50_elastic_net_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,GFP,elastic_net,blosum50,10,100,7,28
PHOT_blosum90_lightgbm_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,lightgbm,blosum90,10,500,5,11
RASK_georgiev_fnn_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,RASK,fnn,georgiev,50,3000,9,10
PHOT_georgiev_svr_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,svr,georgiev,50,1000,3,10
RASK_blosum50_svr_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,RASK,svr,blosum50,100,500,8,6
YAP1_blosum90_elastic_net_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,YAP1,elastic_net,blosum90,100,200,2,1
GFP_georgiev_fnn_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,GFP,fnn,georgiev,20,500,10,11
RASK_blosum90_rf_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,RASK,rf,blosum90,10,1000,2,26
YAP1_blosum90_linear_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,linear,blosum90,50,100,1,3
GFP_one_hot_elastic_net_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,elastic_net,one_hot,50,500,10,4
YAP1_georgiev_lightgbm_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,YAP1,lightgbm,georgiev,50,100,3,16
PHOT_georgiev_rf_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,rf,georgiev,10,500,3,29
RASK_one_hot_svr_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,RASK,svr,one_hot,20,200,5,19
GFP_blosum50_rf_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,rf,blosum50,20,3000,10,4
PHOT_blosum50_lightgbm_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,lightgbm,blosum50,20,100,4,20
PHOT_blosum90_elastic_net_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,elastic_net,blosum90,10,1000,7,16
RASK_one_hot_svr_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,RASK,svr,one_hot,50,500,4,4
YAP1_georgiev_elastic_net_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,YAP1,elastic_net,georgiev,20,100,10,10
RASK_georgiev_svr_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,RASK,svr,georgiev,10,100,8,13
RASK_blosum50_rf_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,RASK,rf,blosum50,10,200,2,36
PHOT_one_hot_elastic_net_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,PHOT,elastic_net,one_hot,50,100,1,12
RASK_one_hot_lightgbm_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,RASK,lightgbm,one_hot,10,3000,1,10
GFP_georgiev_elastic_net_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,GFP,elastic_net,georgiev,20,3000,5,1
RASK_one_hot_rf_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,RASK,rf,one_hot,50,1000,8,3
YAP1_georgiev_linear_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,linear,georgiev,50,100,5,4
PHOT_one_hot_rf_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,PHOT,rf,one_hot,50,500,6,24
PHOT_blosum50_rf_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,rf,blosum50,100,500,4,25
GFP_one_hot_lightgbm_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,running,open,GFP,lightgbm,one_hot,100,500,4,25
PHOT_blosum50_fnn_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,fnn,blosum50,20,100,4,15
YAP1_blosum50_rf_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,rf,blosum50,10,500,1,3
PHOT_one_hot_rf_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,rf,one_hot,20,200,7,40
GFP_one_hot_rf_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,GFP,rf,one_hot,10,100,1,14
GFP_blosum50_linear_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,GFP,linear,blosum50,50,500,1,1
RASK_blosum50_fnn_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,RASK,fnn,blosum50,50,100,3,7
RASK_blosum50_rf_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,RASK,rf,blosum50,100,200,2,19
YAP1_one_hot_fnn_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,fnn,one_hot,50,3000,1,6
YAP1_blosum50_svr_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,svr,blosum50,50,100,1,6
PHOT_blosum50_elastic_net_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,elastic_net,blosum50,100,3000,2,11
YAP1_blosum50_rf_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,YAP1,rf,blosum50,20,3000,7,40
GFP_georgiev_rf_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,GFP,rf,georgiev,20,500,6,20
YAP1_one_hot_svr_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,YAP1,svr,one_hot,20,500,6,16
GFP_blosum90_svr_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,svr,blosum90,20,1000,3,2
YAP1_one_hot_svr_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,YAP1,svr,one_hot,50,200,7,1
RASK_one_hot_lightgbm_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,RASK,lightgbm,one_hot,20,1000,8,11
RASK_georgiev_rf_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,RASK,rf,georgiev,50,3000,9,11
YAP1_blosum90_rf_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,YAP1,rf,blosum90,10,1000,10,2
GFP_georgiev_rf_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,GFP,rf,georgiev,50,200,7,3
GFP_blosum50_fnn_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,GFP,fnn,blosum50,20,1000,7,14
PHOT_georgiev_lightgbm_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,lightgbm,georgiev,50,3000,2,12
PHOT_one_hot_rf_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,rf,one_hot,20,3000,4,26
PHOT_blosum90_fnn_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,PHOT,fnn,blosum90,50,500,10,23
GFP_one_hot_linear_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,GFP,linear,one_hot,20,100,7,16
YAP1_georgiev_svr_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,YAP1,svr,georgiev,10,1000,6,3
